brygada,czas
09,06:44:00
01,06:54:00
02,07:05:00
03,07:15:00
04,07:25:00
05,07:35:00
06,07:45:00
07,07:55:00
08,08:05:00
09,08:15:00
01,08:25:00
05,14:25:00
01,14:45:00
02,15:03:00
03,15:23:00
06,15:43:00
05,16:03:00
01,16:23:00
02,16:43:00
03,17:03:00
06,17:23:00
05,17:43:00
01,18:03:00
