brygada,czas
4,05:06:00
012,05:26:00
7,05:41:00
9,05:56:00
10,06:12:00
011,06:26:00
1,06:38:00
2,06:50:00
3,07:03:00
4,07:15:00
5,07:27:00
6,07:39:00
012,07:51:00
7,08:03:00
8,08:15:00
9,08:27:00
10,08:39:00
011,08:51:00
1,09:02:00
2,09:15:00
3,09:28:00
4,09:41:00
5,09:56:00
6,10:11:00
012,10:18:00
7,10:26:00
8,10:41:00
9,10:56:00
10,11:11:00
1,11:26:00
2,11:41:00
3,11:56:00
4,12:11:00
5,12:26:00
6,12:41:00
7,12:56:00
8,13:11:00
9,13:26:00
10,13:42:00
1,13:57:00
2,14:12:00
3,14:27:00
4,14:42:00
5,14:57:00
6,15:12:00
7,15:27:00
8,15:39:00
012,15:51:00
9,16:03:00
10,16:15:00
1,16:27:00
2,16:39:00
3,16:51:00
4,17:03:00
5,17:15:00
011,17:27:00
6,17:39:00
7,17:51:00
8,18:03:00
012,18:15:00
9,18:27:00
10,18:39:00
1,18:52:00
2,19:07:00
3,19:22:00
4,19:36:00
5,19:51:00
011,20:06:00
6,20:21:00
7,20:36:00
8,20:51:00
9,21:06:00
10,21:21:00
2,21:36:00
3,21:51:00
4,22:06:00
5,22:21:00
6,22:36:00
7,22:51:00
8,23:11:00
10,23:31:00
3,24:01:00
