brygada,czas
1,04:57:00
09,05:12:00
2,05:27:00
3,05:42:00
4,05:56:00
5,06:11:00
7,06:26:00
8,06:41:00
1,06:51:00
011,07:01:00
09,07:11:00
2,07:20:00
010,07:30:00
3,07:40:00
4,07:50:00
5,08:00:00
6,08:10:00
7,08:20:00
8,08:35:00
1,08:50:00
011,09:05:00
2,09:20:00
3,09:35:00
4,09:50:00
5,10:05:00
6,10:20:00
7,10:35:00
8,10:50:00
1,11:05:00
2,11:20:00
3,11:35:00
4,11:50:00
5,12:05:00
6,12:20:00
7,12:35:00
09,12:50:00
8,13:05:00
1,13:20:00
2,13:35:00
3,13:49:00
4,14:04:00
5,14:19:00
6,14:34:00
7,14:45:00
09,14:55:00
8,15:06:00
010,15:16:00
1,15:26:00
2,15:36:00
011,15:46:00
3,15:56:00
4,16:06:00
012,16:16:00
5,16:26:00
6,16:36:00
7,16:46:00
09,16:56:00
8,17:06:00
010,17:16:00
1,17:26:00
2,17:36:00
011,17:46:00
3,17:56:00
4,18:06:00
012,18:16:00
5,18:26:00
6,18:36:00
7,18:46:00
09,18:56:00
8,19:06:00
1,19:21:00
2,19:36:00
011,19:51:00
3,20:06:00
4,20:21:00
5,20:36:00
6,20:53:00
8,21:08:00
1,21:23:00
2,21:38:00
011,21:53:00
3,22:08:00
4,22:23:00
5,22:38:00
6,22:54:00
8,23:09:00
2,23:27:00
