brygada,czas
477,04:31:00
478,04:46:00
479,05:06:00
480,05:26:00
499,05:46:00
731,06:07:00
477,06:28:00
478,06:49:00
479,07:19:00
480,07:49:00
499,08:19:00
477,08:49:00
478,09:19:00
479,09:49:00
480,10:19:00
499,10:49:00
477,11:19:00
478,11:49:00
479,12:19:00
480,12:49:00
499,13:19:00
477,13:49:00
478,14:19:00
479,14:51:00
480,15:16:00
499,15:37:00
731,15:57:00
475,16:17:00
478,16:37:00
476,16:57:00
470,17:17:00
474,17:37:00
477,17:57:00
732,18:22:00
478,18:52:00
476,19:21:00
499,19:49:00
477,20:18:00
479,20:48:00
480,21:18:00
499,21:58:00
478,22:37:00
476,23:17:00
