brygada,czas
7,04:10:00
012,04:20:00
27,04:30:00
013,04:40:00
033,04:50:00
11,04:55:00
31,05:00:00
034,05:06:00
2,05:10:00
3,05:20:00
22,05:21:00
015,05:30:00
032,05:40:00
24,05:45:00
5,05:50:00
25,06:00:00
6,06:05:00
7,06:10:00
26,06:15:00
27,06:20:00
012,06:25:00
033,06:32:00
8,06:34:00
9,06:37:00
28,06:41:00
29,06:44:00
013,06:49:00
034,06:56:00
10,06:59:00
11,07:02:00
30,07:06:00
31,07:09:00
1,07:12:00
014,07:15:00
21,07:18:00
22,07:21:00
2,07:27:00
032,07:32:00
3,07:37:00
23,07:41:00
015,07:45:00
24,07:49:00
4,07:53:00
25,07:57:00
5,08:01:00
26,08:05:00
6,08:09:00
27,08:13:00
7,08:17:00
033,08:21:00
012,08:25:00
28,08:29:00
8,08:33:00
29,08:37:00
9,08:41:00
034,08:45:00
013,08:49:00
30,08:53:00
10,08:57:00
31,09:01:00
11,09:05:00
21,09:10:00
1,09:15:00
22,09:21:00
2,09:27:00
23,09:32:00
3,09:38:00
24,09:44:00
4,09:50:00
25,09:56:00
5,10:02:00
26,10:08:00
6,10:14:00
27,10:20:00
7,10:26:00
28,10:32:00
8,10:38:00
29,10:44:00
9,10:50:00
30,10:56:00
10,11:02:00
31,11:08:00
11,11:14:00
21,11:20:00
1,11:26:00
22,11:32:00
2,11:38:00
23,11:44:00
3,11:50:00
24,11:56:00
4,12:02:00
25,12:08:00
5,12:14:00
26,12:20:00
6,12:26:00
27,12:32:00
7,12:38:00
28,12:44:00
8,12:50:00
29,12:56:00
9,13:02:00
30,13:08:00
10,13:14:00
31,13:20:00
11,13:26:00
21,13:32:00
1,13:38:00
22,13:44:00
2,13:50:00
23,13:56:00
3,14:02:00
24,14:08:00
4,14:14:00
25,14:20:00
5,14:26:00
033,14:30:00
26,14:33:00
014,14:36:00
6,14:39:00
27,14:45:00
7,14:51:00
034,14:54:00
28,14:57:00
015,15:00:00
8,15:03:00
29,15:08:00
9,15:13:00
30,15:17:00
10,15:21:00
31,15:25:00
11,15:29:00
21,15:33:00
012,15:37:00
032,15:41:00
1,15:45:00
22,15:49:00
2,15:53:00
23,15:57:00
013,16:01:00
24,16:05:00
3,16:09:00
25,16:13:00
4,16:17:00
033,16:21:00
5,16:25:00
26,16:29:00
014,16:33:00
27,16:37:00
6,16:41:00
034,16:45:00
7,16:49:00
28,16:53:00
015,16:57:00
29,17:01:00
8,17:05:00
30,17:09:00
9,17:13:00
31,17:17:00
10,17:21:00
21,17:25:00
11,17:29:00
032,17:33:00
012,17:37:00
22,17:41:00
1,17:45:00
23,17:49:00
2,17:53:00
24,17:57:00
013,18:01:00
25,18:05:00
3,18:09:00
033,18:13:00
4,18:17:00
26,18:21:00
5,18:25:00
27,18:29:00
014,18:32:00
034,18:36:00
6,18:40:00
28,18:45:00
7,18:50:00
29,18:56:00
8,19:02:00
30,19:08:00
9,19:14:00
31,19:20:00
10,19:26:00
21,19:32:00
11,19:38:00
22,19:44:00
1,19:50:00
23,19:56:00
2,20:02:00
25,20:08:00
3,20:14:00
033,20:20:00
4,20:26:00
27,20:32:00
6,20:37:00
034,20:44:00
7,20:50:00
29,21:00:00
8,21:10:00
31,21:20:00
10,21:30:00
22,21:40:00
11,21:50:00
3,22:00:00
2,22:10:00
27,22:20:00
4,22:30:00
6,22:50:00
7,23:10:00
8,23:30:00
10,23:50:00
11,24:10:00
4,24:30:00
6,24:50:00
