brygada,czas
05,04:58:00
04,05:28:00
2,05:58:00
05,06:28:00
04,06:58:00
1,07:19:00
2,07:42:00
05,08:02:00
3,08:26:00
1,08:56:00
2,09:26:00
3,09:56:00
1,10:26:00
2,10:56:00
3,11:26:00
1,11:56:00
2,12:26:00
3,12:56:00
1,13:26:00
2,13:56:00
05,14:21:00
3,14:41:00
1,15:01:00
04,15:22:00
2,15:42:00
05,16:02:00
3,16:22:00
1,16:42:00
04,17:02:00
2,17:22:00
05,17:42:00
3,18:02:00
1,18:22:00
04,18:42:00
2,19:02:00
05,19:21:00
3,19:41:00
1,20:01:00
04,20:28:00
2,20:58:00
3,21:28:00
1,21:58:00
2,22:28:00
3,22:58:00
1,23:28:00
