brygada,czas
1,04:49:00
09,05:19:00
4,05:37:00
6,05:52:00
08,06:07:00
7,06:22:00
1,06:37:00
2,06:52:00
3,07:08:00
09,07:24:00
4,07:39:00
5,07:54:00
6,08:09:00
08,08:24:00
7,08:39:00
1,08:55:00
2,09:14:00
3,09:34:00
4,09:53:00
5,10:14:00
6,10:34:00
7,10:54:00
1,11:14:00
2,11:34:00
3,11:54:00
4,12:13:00
5,12:34:00
6,12:54:00
7,13:11:00
1,13:27:00
2,13:42:00
08,13:57:00
3,14:12:00
4,14:26:00
5,14:42:00
6,14:57:00
7,15:12:00
1,15:27:00
09,15:42:00
2,15:57:00
08,16:12:00
3,16:27:00
4,16:41:00
5,16:57:00
6,17:12:00
7,17:27:00
1,17:42:00
09,17:57:00
2,18:13:00
3,18:33:00
4,18:52:00
5,19:13:00
6,19:33:00
7,19:53:00
1,20:13:00
2,20:33:00
4,20:52:00
5,21:13:00
6,21:33:00
7,21:53:00
1,22:19:00
4,22:49:00
5,23:19:00
