brygada,czas
2,05:09:00
3,05:24:00
5,05:39:00
6,05:51:00
010,06:03:00
7,06:16:00
8,06:28:00
1,06:40:00
09,06:52:00
2,07:04:00
3,07:16:00
493,07:28:00
5,07:41:00
6,07:54:00
010,08:07:00
7,08:18:00
8,08:29:00
1,08:41:00
09,08:53:00
2,09:05:00
3,09:17:00
493,09:29:00
5,09:42:00
6,09:56:00
7,10:11:00
8,10:26:00
1,10:41:00
2,10:56:00
3,11:11:00
493,11:26:00
5,11:41:00
6,11:56:00
7,12:11:00
8,12:26:00
1,12:41:00
2,12:56:00
3,13:11:00
493,13:26:00
5,13:41:00
6,13:56:00
7,14:11:00
8,14:28:00
1,14:42:00
2,14:54:00
09,15:06:00
3,15:18:00
493,15:30:00
010,15:42:00
5,15:53:00
6,16:06:00
7,16:18:00
8,16:30:00
1,16:42:00
2,16:54:00
09,17:06:00
3,17:18:00
493,17:30:00
010,17:42:00
5,17:54:00
6,18:06:00
7,18:18:00
8,18:30:00
1,18:43:00
2,18:57:00
3,19:12:00
493,19:26:00
5,19:41:00
6,19:56:00
7,20:11:00
8,20:25:00
1,20:40:00
2,20:55:00
3,21:10:00
493,21:29:00
6,21:49:00
495,22:09:00
8,22:29:00
2,22:49:00
430,23:19:00
