brygada,czas
06,04:59:00
4,05:15:00
07,05:30:00
5,05:46:00
1,06:00:00
06,06:19:00
469,06:34:00
07,06:49:00
3,07:07:00
08,07:22:00
4,07:38:00
06,07:53:00
5,08:08:00
07,08:23:00
1,08:38:00
08,08:53:00
469,09:08:00
06,09:22:00
3,09:37:00
4,10:07:00
5,10:36:00
1,11:06:00
469,11:36:00
3,12:06:00
4,12:36:00
5,13:06:00
1,13:36:00
469,14:06:00
3,14:36:00
08,14:49:00
4,15:06:00
06,15:19:00
5,15:36:00
07,15:53:00
1,16:06:00
08,16:23:00
469,16:36:00
06,16:53:00
3,17:06:00
07,17:23:00
4,17:36:00
08,17:53:00
5,18:06:00
06,18:23:00
1,18:36:00
07,18:52:00
469,19:06:00
3,19:36:00
4,20:06:00
5,20:36:00
1,21:05:00
469,21:33:00
3,22:01:00
4,22:30:00
5,23:00:00
469,23:39:00
