brygada,czas
06,04:37:00
1,05:07:00
2,05:27:00
3,05:47:00
4,06:05:00
5,06:20:00
06,06:41:00
1,07:01:00
2,07:21:00
3,07:41:00
4,08:01:00
5,08:21:00
06,08:43:00
1,09:13:00
2,09:43:00
3,10:13:00
4,10:43:00
5,11:13:00
1,11:43:00
2,12:13:00
3,12:43:00
4,13:13:00
5,13:43:00
1,14:13:00
2,14:43:00
3,15:13:00
4,15:33:00
5,15:53:00
06,16:13:00
1,16:33:00
2,16:53:00
3,17:13:00
07,17:33:00
4,17:53:00
5,18:13:00
06,18:33:00
1,18:53:00
2,19:13:00
3,19:44:00
4,20:14:00
5,20:44:00
1,21:14:00
2,21:44:00
3,22:14:00
4,22:44:00
5,23:14:00
1,23:38:00
2,23:58:00
3,24:23:00
