brygada,czas
1,04:20:00
2,04:50:00
667,05:20:00
5,05:50:00
09,06:15:00
6,06:25:00
1,06:45:00
2,06:55:00
3,07:20:00
4,07:50:00
5,08:20:00
6,08:50:00
1,09:20:00
2,09:50:00
3,10:05:00
4,10:20:00
5,10:50:00
6,11:20:00
1,11:50:00
2,12:05:00
3,12:20:00
4,12:50:00
5,13:20:00
6,13:50:00
1,14:15:00
2,14:25:00
08,14:45:00
3,14:55:00
09,15:15:00
4,15:25:00
07,15:45:00
5,15:55:00
6,16:15:00
1,16:25:00
2,16:45:00
08,16:55:00
3,17:15:00
09,17:25:00
4,17:45:00
07,17:55:00
5,18:20:00
6,18:50:00
2,19:20:00
3,19:50:00
761,20:05:00
4,20:20:00
5,20:50:00
6,21:20:00
2,21:50:00
4,22:20:00
5,22:50:00
6,23:35:00
