brygada,czas
1,04:43:00
4,05:13:00
5,05:43:00
6,05:58:00
7,06:10:00
8,06:21:00
9,06:32:00
10,06:44:00
11,06:55:00
12,07:07:00
1,07:20:00
2,07:33:00
3,07:48:00
4,08:03:00
5,08:18:00
6,08:32:00
7,08:47:00
8,09:02:00
9,09:17:00
10,09:32:00
11,09:46:00
12,10:01:00
1,10:16:00
2,10:31:00
3,10:46:00
4,11:01:00
5,11:16:00
6,11:31:00
7,11:46:00
8,12:01:00
9,12:16:00
10,12:31:00
11,12:46:00
12,13:01:00
1,13:16:00
2,13:31:00
3,13:46:00
4,14:00:00
5,14:15:00
6,14:29:00
7,14:43:00
8,14:57:00
9,15:12:00
10,15:27:00
11,15:41:00
12,15:56:00
1,16:11:00
2,16:26:00
3,16:41:00
4,16:56:00
5,17:12:00
6,17:28:00
7,17:44:00
8,18:00:00
9,18:17:00
10,18:35:00
11,18:50:00
12,19:08:00
1,19:24:00
2,19:39:00
3,20:00:00
5,20:21:00
7,20:48:00
9,21:18:00
12,21:48:00
2,22:18:00
3,22:48:00
