brygada,czas
2,04:42:00
3,04:57:00
4,05:12:00
5,05:27:00
2,05:42:00
3,05:57:00
4,06:12:00
5,06:27:00
1,06:42:00
2,06:57:00
3,07:12:00
4,07:27:00
5,07:42:00
1,07:57:00
2,08:12:00
3,08:27:00
4,08:42:00
5,08:57:00
1,09:12:00
2,09:27:00
3,09:42:00
4,09:57:00
5,10:12:00
1,10:27:00
2,10:42:00
3,10:57:00
4,11:12:00
5,11:27:00
1,11:42:00
2,11:57:00
3,12:12:00
4,12:27:00
5,12:42:00
1,12:57:00
2,13:12:00
3,13:27:00
4,13:42:00
5,13:57:00
1,14:12:00
2,14:27:00
3,14:42:00
4,14:57:00
5,15:11:00
1,15:26:00
2,15:41:00
3,15:56:00
4,16:11:00
5,16:26:00
1,16:41:00
2,16:56:00
3,17:11:00
4,17:26:00
5,17:41:00
1,17:56:00
2,18:11:00
3,18:26:00
4,18:41:00
5,18:56:00
1,19:12:00
2,19:27:00
3,19:42:00
4,19:57:00
5,20:12:00
1,20:27:00
2,20:42:00
3,20:57:00
5,21:12:00
1,21:27:00
2,21:42:00
3,21:57:00
5,22:12:00
2,22:42:00
5,23:12:00
2,23:42:00
