brygada,czas
1,05:20:00
3,05:40:00
4,06:00:00
5,06:16:00
7,06:34:00
9,06:49:00
10,07:04:00
1,07:16:00
430,07:27:00
3,07:39:00
4,07:49:00
011,07:57:00
5,08:09:00
6,08:19:00
7,08:29:00
8,08:40:00
9,08:50:00
10,09:00:00
1,09:12:00
430,09:24:00
3,09:35:00
4,09:47:00
011,09:59:00
5,10:11:00
6,10:23:00
7,10:35:00
8,10:47:00
9,10:59:00
10,11:11:00
1,11:23:00
430,11:35:00
3,11:47:00
4,11:59:00
5,12:11:00
6,12:23:00
7,12:35:00
8,12:47:00
9,12:59:00
10,13:11:00
1,13:23:00
430,13:35:00
3,13:47:00
4,13:59:00
5,14:11:00
6,14:23:00
7,14:35:00
8,14:47:00
9,14:59:00
10,15:12:00
1,15:26:00
430,15:39:00
3,15:52:00
4,16:04:00
5,16:18:00
6,16:34:00
7,16:46:00
8,16:58:00
9,17:10:00
10,17:22:00
1,17:34:00
011,17:46:00
430,17:58:00
3,18:10:00
4,18:19:00
5,18:28:00
6,18:40:00
7,18:52:00
8,19:03:00
9,19:15:00
10,19:29:00
1,19:41:00
430,19:56:00
3,20:11:00
4,20:26:00
5,20:41:00
6,20:56:00
8,21:09:00
10,21:26:00
430,21:45:00
3,22:05:00
5,22:25:00
6,22:50:00
10,23:20:00
