brygada,czas
06,04:10:00
1,04:40:00
2,05:00:00
3,05:20:00
4,05:38:00
5,05:53:00
06,06:13:00
1,06:33:00
2,06:53:00
3,07:13:00
4,07:33:00
5,07:53:00
06,08:15:00
1,08:45:00
2,09:15:00
3,09:45:00
4,10:15:00
5,10:45:00
1,11:15:00
2,11:45:00
3,12:15:00
4,12:45:00
5,13:15:00
1,13:45:00
2,14:15:00
3,14:45:00
4,15:05:00
5,15:25:00
06,15:45:00
1,16:05:00
2,16:25:00
3,16:45:00
07,17:05:00
4,17:25:00
5,17:45:00
06,18:05:00
1,18:25:00
2,18:45:00
3,19:16:00
4,19:46:00
5,20:17:00
1,20:47:00
2,21:17:00
3,21:47:00
4,22:17:00
5,22:47:00
1,23:11:00
2,23:31:00
3,23:56:00
