brygada,czas
010,04:45:00
3,05:05:00
011,05:25:00
6,05:45:00
8,05:59:00
9,06:12:00
1,06:24:00
010,06:36:00
3,06:47:00
4,06:55:00
011,07:03:00
5,07:11:00
6,07:19:00
7,07:27:00
8,07:35:00
012,07:43:00
9,07:51:00
1,07:59:00
2,08:07:00
010,08:15:00
3,08:23:00
4,08:31:00
011,08:39:00
5,08:47:00
6,08:55:00
7,09:03:00
8,09:12:00
012,09:18:00
9,09:24:00
1,09:36:00
2,09:48:00
3,10:00:00
4,10:12:00
5,10:24:00
6,10:36:00
7,10:48:00
8,11:00:00
9,11:12:00
1,11:24:00
2,11:36:00
3,11:48:00
4,12:00:00
5,12:12:00
6,12:24:00
7,12:36:00
8,12:48:00
9,13:00:00
1,13:12:00
2,13:24:00
3,13:36:00
4,13:48:00
5,14:00:00
6,14:12:00
7,14:24:00
8,14:36:00
9,14:46:00
1,14:55:00
010,15:03:00
2,15:11:00
3,15:19:00
011,15:27:00
4,15:35:00
5,15:43:00
6,15:51:00
7,15:59:00
012,16:07:00
8,16:15:00
9,16:23:00
1,16:31:00
010,16:39:00
2,16:47:00
3,16:55:00
011,17:03:00
4,17:11:00
5,17:19:00
6,17:27:00
7,17:35:00
012,17:43:00
8,17:51:00
9,17:59:00
1,18:07:00
010,18:15:00
2,18:24:00
3,18:30:00
011,18:36:00
4,18:48:00
5,19:00:00
7,19:12:00
012,19:24:00
9,19:36:00
1,19:48:00
010,20:00:00
2,20:12:00
011,20:25:00
4,20:45:00
5,20:57:00
012,21:05:00
1,21:25:00
010,21:45:00
011,22:05:00
4,22:25:00
012,22:46:00
1,23:06:00
010,23:26:00
011,23:46:00
