brygada,czas
1,05:02:00
09,05:32:00
4,05:50:00
6,06:05:00
08,06:20:00
7,06:35:00
1,06:50:00
2,07:06:00
3,07:23:00
09,07:39:00
4,07:54:00
5,08:09:00
6,08:24:00
08,08:39:00
7,08:54:00
1,09:09:00
2,09:28:00
3,09:48:00
4,10:07:00
5,10:28:00
6,10:48:00
7,11:08:00
1,11:28:00
2,11:48:00
3,12:08:00
4,12:27:00
5,12:48:00
6,13:08:00
7,13:25:00
1,13:41:00
2,13:56:00
08,14:11:00
3,14:26:00
4,14:40:00
5,14:56:00
6,15:12:00
7,15:27:00
1,15:42:00
09,15:57:00
2,16:12:00
08,16:27:00
3,16:42:00
4,16:56:00
5,17:12:00
6,17:27:00
7,17:42:00
1,17:57:00
09,18:12:00
2,18:28:00
3,18:48:00
4,19:06:00
5,19:27:00
6,19:47:00
7,20:07:00
1,20:27:00
2,20:47:00
4,21:06:00
5,21:26:00
6,21:46:00
7,22:06:00
1,22:32:00
4,23:02:00
5,23:32:00
