brygada,czas
1,04:56:00
3,05:16:00
4,05:31:00
6,05:36:00
015,05:56:00
8,06:14:00
9,06:26:00
10,06:38:00
017,06:50:00
12,06:59:00
1,07:07:00
013,07:15:00
2,07:23:00
3,07:31:00
014,07:39:00
4,07:47:00
5,07:55:00
6,08:03:00
015,08:11:00
7,08:19:00
8,08:27:00
016,08:35:00
9,08:43:00
10,08:51:00
11,09:02:00
017,09:08:00
12,09:14:00
1,09:26:00
013,09:32:00
2,09:38:00
3,09:50:00
4,10:02:00
5,10:14:00
6,10:26:00
7,10:38:00
8,10:50:00
9,11:02:00
10,11:14:00
11,11:26:00
12,11:38:00
1,11:50:00
2,12:02:00
3,12:14:00
4,12:26:00
5,12:38:00
6,12:50:00
7,13:02:00
8,13:14:00
9,13:26:00
10,13:38:00
11,13:50:00
12,14:02:00
1,14:14:00
2,14:26:00
3,14:38:00
014,14:44:00
4,14:50:00
5,14:59:00
015,15:07:00
6,15:15:00
7,15:23:00
016,15:31:00
8,15:39:00
9,15:47:00
017,15:55:00
10,16:03:00
11,16:11:00
12,16:19:00
1,16:27:00
013,16:35:00
2,16:43:00
3,16:51:00
014,16:59:00
4,17:07:00
5,17:15:00
015,17:23:00
6,17:31:00
7,17:39:00
016,17:47:00
8,17:55:00
9,18:03:00
017,18:14:00
10,18:20:00
11,18:26:00
12,18:38:00
013,18:50:00
2,19:02:00
014,19:14:00
4,19:26:00
5,19:32:00
015,19:38:00
6,19:50:00
7,20:02:00
8,20:16:00
9,20:26:00
017,20:36:00
11,20:56:00
013,21:16:00
014,21:36:00
4,21:56:00
6,22:16:00
8,22:39:00
017,23:00:00
11,23:20:00
013,23:30:00
