brygada,czas
3,04:41:00
5,05:11:00
6,05:36:00
08,05:51:00
2,06:06:00
3,06:21:00
4,06:33:00
09,06:45:00
010,06:57:00
5,07:10:00
6,07:21:00
08,07:31:00
7,07:43:00
1,07:53:00
2,08:05:00
3,08:18:00
4,08:30:00
09,08:40:00
010,08:52:00
5,09:05:00
6,09:20:00
7,09:37:00
1,09:52:00
2,10:07:00
3,10:22:00
4,10:37:00
5,10:52:00
6,11:07:00
7,11:23:00
1,11:37:00
2,11:52:00
3,12:07:00
4,12:22:00
5,12:37:00
6,12:52:00
7,13:07:00
1,13:22:00
2,13:37:00
3,13:52:00
4,14:08:00
5,14:23:00
6,14:38:00
010,14:51:00
08,15:03:00
7,15:15:00
1,15:28:00
2,15:40:00
3,15:52:00
4,16:04:00
09,16:16:00
5,16:28:00
6,16:40:00
010,16:52:00
08,17:04:00
7,17:16:00
1,17:28:00
2,17:40:00
3,17:52:00
4,18:04:00
09,18:16:00
5,18:30:00
6,18:47:00
010,19:03:00
7,19:19:00
1,19:34:00
2,19:49:00
3,20:04:00
4,20:18:00
5,20:33:00
6,20:48:00
7,21:03:00
1,21:17:00
2,21:31:00
3,21:46:00
4,22:01:00
5,22:21:00
6,22:41:00
2,23:11:00
4,23:41:00
