brygada,czas
662,04:54:00
3,05:25:00
08,05:55:00
5,06:10:00
011,06:25:00
1,06:42:00
2,06:53:00
010,07:02:00
770,07:13:00
3,07:21:00
4,07:37:00
08,07:53:00
5,08:08:00
011,08:24:00
1,08:42:00
2,09:02:00
010,09:18:00
3,09:37:00
4,10:04:00
5,10:34:00
1,11:04:00
2,11:34:00
3,12:04:00
4,12:34:00
5,13:04:00
1,13:34:00
2,14:04:00
3,14:34:00
4,14:54:00
5,15:17:00
09,15:37:00
1,15:53:00
06,16:10:00
2,16:25:00
07,16:40:00
3,16:55:00
4,17:10:00
08,17:23:00
5,17:38:00
09,17:53:00
1,18:07:00
06,18:21:00
2,18:36:00
07,18:51:00
3,19:04:00
4,19:23:00
08,19:43:00
5,20:03:00
1,20:33:00
2,21:03:00
3,21:32:00
4,22:00:00
5,22:29:00
1,22:59:00
2,23:29:00
4,24:29:00
