brygada,czas
015,04:49:00
10,05:08:00
1,05:28:00
3,05:48:00
013,06:00:00
4,06:12:00
014,06:24:00
7,06:37:00
8,06:51:00
015,07:02:00
9,07:10:00
10,07:18:00
016,07:26:00
11,07:34:00
12,07:42:00
1,07:50:00
2,07:58:00
3,08:06:00
013,08:14:00
4,08:22:00
5,08:30:00
014,08:38:00
6,08:46:00
7,08:54:00
8,09:03:00
9,09:13:00
10,09:25:00
11,09:37:00
12,09:49:00
1,10:01:00
2,10:13:00
3,10:25:00
4,10:37:00
5,10:49:00
6,11:01:00
7,11:13:00
8,11:25:00
9,11:37:00
10,11:49:00
11,12:01:00
12,12:13:00
1,12:25:00
2,12:37:00
3,12:49:00
4,13:01:00
5,13:13:00
6,13:25:00
7,13:37:00
8,13:49:00
9,14:01:00
10,14:13:00
11,14:27:00
12,14:38:00
1,14:46:00
2,14:54:00
015,15:02:00
3,15:10:00
4,15:18:00
016,15:26:00
5,15:34:00
6,15:42:00
013,15:50:00
7,15:58:00
8,16:06:00
9,16:14:00
014,16:22:00
10,16:30:00
11,16:38:00
12,16:46:00
1,16:54:00
2,17:02:00
015,17:10:00
3,17:18:00
4,17:26:00
016,17:34:00
5,17:42:00
6,17:50:00
013,17:58:00
7,18:06:00
8,18:13:00
014,18:25:00
10,18:37:00
11,18:43:00
12,18:49:00
1,19:01:00
2,19:13:00
015,19:25:00
3,19:37:00
016,19:49:00
5,20:01:00
013,20:12:00
7,20:28:00
014,20:48:00
12,21:08:00
1,21:28:00
015,21:48:00
016,22:08:00
5,22:28:00
7,22:48:00
014,23:08:00
12,23:26:00
