brygada,czas
5,05:39:00
6,06:02:00
1,06:19:00
2,06:35:00
4,06:55:00
5,07:10:00
08,07:25:00
6,07:40:00
09,07:47:00
1,07:56:00
7,08:03:00
2,08:12:00
010,08:17:00
3,08:28:00
011,08:31:00
4,08:43:00
5,08:58:00
6,09:13:00
7,09:21:00
1,09:28:00
2,09:43:00
3,09:58:00
4,10:15:00
5,10:30:00
6,10:45:00
7,11:00:00
1,11:15:00
2,11:30:00
3,11:45:00
4,12:00:00
5,12:15:00
6,12:30:00
7,12:45:00
1,13:00:00
2,13:15:00
3,13:30:00
4,13:45:00
5,14:00:00
6,14:15:00
7,14:30:00
1,14:45:00
08,14:52:00
2,15:00:00
09,15:07:00
3,15:15:00
010,15:22:00
4,15:30:00
011,15:37:00
5,15:46:00
012,15:55:00
6,16:03:00
013,16:10:00
7,16:18:00
08,16:25:00
1,16:32:00
09,16:40:00
2,16:47:00
010,16:55:00
3,17:02:00
011,17:10:00
4,17:17:00
012,17:25:00
5,17:32:00
013,17:40:00
6,17:47:00
08,17:55:00
7,18:02:00
09,18:10:00
1,18:18:00
010,18:25:00
2,18:33:00
011,18:40:00
3,18:48:00
4,19:03:00
5,19:18:00
6,19:31:00
7,19:44:00
1,19:59:00
2,20:14:00
3,20:29:00
4,20:44:00
5,20:59:00
269,21:12:00
7,21:26:00
1,21:41:00
2,21:54:00
3,22:09:00
4,22:24:00
269,22:39:00
7,23:04:00
3,23:34:00
