brygada,czas
015,04:57:00
016,05:17:00
11,05:27:00
12,05:37:00
1,05:47:00
2,05:57:00
3,06:13:00
014,06:25:00
5,06:38:00
7,06:50:00
8,07:02:00
015,07:10:00
9,07:18:00
10,07:26:00
016,07:34:00
11,07:42:00
12,07:50:00
1,07:58:00
2,08:06:00
013,08:14:00
3,08:22:00
4,08:30:00
014,08:38:00
5,08:46:00
6,08:54:00
7,09:02:00
8,09:12:00
9,09:25:00
10,09:36:00
11,09:49:00
12,10:01:00
1,10:13:00
2,10:25:00
3,10:37:00
4,10:49:00
5,11:01:00
6,11:13:00
7,11:25:00
8,11:37:00
9,11:49:00
10,12:01:00
11,12:13:00
12,12:25:00
1,12:37:00
2,12:49:00
3,13:01:00
4,13:13:00
5,13:25:00
6,13:37:00
7,13:49:00
8,14:01:00
9,14:14:00
015,14:20:00
10,14:26:00
11,14:38:00
016,14:44:00
12,14:50:00
1,15:02:00
2,15:10:00
3,15:18:00
013,15:26:00
4,15:34:00
5,15:42:00
6,15:50:00
7,15:58:00
014,16:06:00
8,16:14:00
9,16:22:00
015,16:30:00
10,16:38:00
11,16:46:00
016,16:54:00
12,17:02:00
1,17:10:00
2,17:18:00
3,17:26:00
013,17:34:00
4,17:42:00
5,17:50:00
6,17:58:00
7,18:05:00
014,18:13:00
8,18:24:00
9,18:29:00
015,18:37:00
10,18:48:00
016,19:01:00
12,19:13:00
1,19:25:00
2,19:37:00
013,19:49:00
4,20:01:00
6,20:10:00
7,20:18:00
014,20:37:00
015,20:57:00
016,21:17:00
1,21:37:00
2,21:57:00
4,22:17:00
7,22:38:00
014,22:58:00
