brygada,czas
705,04:21:00
411,04:36:00
400,04:51:00
401,05:06:00
403,05:26:00
404,05:46:00
702,06:06:00
405,06:26:00
407,06:41:00
704,06:56:00
409,07:08:00
333,07:20:00
334,07:30:00
705,07:41:00
410,07:50:00
411,08:00:00
706,08:10:00
707,08:20:00
412,08:30:00
400,08:40:00
401,08:50:00
700,09:00:00
402,09:10:00
403,09:20:00
701,09:33:00
404,09:48:00
405,10:03:00
406,10:18:00
407,10:33:00
408,10:48:00
409,11:03:00
333,11:18:00
334,11:33:00
410,11:48:00
411,12:03:00
412,12:18:00
400,12:33:00
401,12:48:00
402,13:03:00
403,13:18:00
404,13:33:00
405,13:48:00
406,14:03:00
407,14:18:00
408,14:33:00
706,14:47:00
409,14:57:00
333,15:07:00
334,15:17:00
707,15:27:00
708,15:37:00
410,15:47:00
411,15:57:00
412,16:07:00
400,16:17:00
700,16:27:00
401,16:37:00
701,16:47:00
402,16:57:00
403,17:07:00
702,17:17:00
404,17:27:00
405,17:37:00
703,17:47:00
406,17:57:00
407,18:07:00
704,18:17:00
408,18:27:00
706,18:37:00
705,18:47:00
409,18:57:00
333,19:06:00
334,19:15:00
708,19:25:00
410,19:36:00
411,19:46:00
412,20:01:00
400,20:16:00
401,20:31:00
402,20:46:00
403,21:01:00
405,21:16:00
406,21:31:00
407,21:46:00
408,22:01:00
409,22:16:00
333,22:36:00
334,23:06:00
