brygada,czas
7,04:22:00
012,04:42:00
013,05:01:00
11,05:21:00
2,05:37:00
3,05:49:00
015,06:01:00
5,06:13:00
6,06:25:00
7,06:35:00
012,06:43:00
8,06:51:00
9,06:59:00
013,07:07:00
10,07:15:00
11,07:23:00
1,07:31:00
014,07:39:00
2,07:47:00
3,07:55:00
015,08:03:00
4,08:11:00
5,08:19:00
6,08:27:00
7,08:37:00
012,08:40:00
8,08:49:00
9,09:01:00
013,09:04:00
10,09:13:00
11,09:25:00
1,09:37:00
2,09:49:00
3,10:01:00
4,10:13:00
5,10:25:00
6,10:37:00
7,10:49:00
8,11:01:00
9,11:13:00
10,11:25:00
11,11:37:00
1,11:49:00
2,12:01:00
3,12:13:00
4,12:25:00
5,12:37:00
6,12:49:00
7,13:01:00
8,13:13:00
9,13:25:00
10,13:37:00
11,13:49:00
1,14:01:00
2,14:13:00
3,14:25:00
4,14:35:00
5,14:43:00
014,14:51:00
6,14:59:00
7,15:07:00
015,15:15:00
8,15:23:00
9,15:31:00
10,15:39:00
11,15:47:00
012,15:55:00
1,16:03:00
2,16:11:00
013,16:19:00
3,16:27:00
4,16:35:00
5,16:43:00
014,16:51:00
6,16:59:00
7,17:07:00
015,17:15:00
8,17:23:00
9,17:31:00
10,17:39:00
11,17:49:00
012,17:52:00
1,18:01:00
2,18:13:00
013,18:16:00
3,18:25:00
4,18:37:00
5,18:40:00
014,18:49:00
6,19:01:00
7,19:13:00
8,19:25:00
9,19:37:00
10,19:49:00
11,20:01:00
1,20:06:00
2,20:21:00
25,20:26:00
3,20:31:00
033,20:36:00
4,20:41:00
27,20:51:00
6,21:01:00
7,21:21:00
8,21:41:00
10,22:01:00
11,22:21:00
2,22:41:00
4,23:01:00
6,23:21:00
7,23:41:00
8,24:01:00
10,24:21:00
11,24:41:00
4,24:51:00
6,25:01:00
