brygada,czas
05,04:45:00
1,05:05:00
04,05:25:00
05,05:40:00
06,05:55:00
1,06:10:00
04,06:22:00
2,06:34:00
05,06:46:00
3,06:56:00
06,07:07:00
1,07:18:00
07,07:28:00
04,07:39:00
2,07:49:00
05,07:59:00
3,08:09:00
06,08:19:00
1,08:29:00
07,08:39:00
04,08:49:00
2,08:59:00
05,09:09:00
3,09:21:00
06,09:33:00
1,09:45:00
04,10:00:00
2,10:20:00
3,10:40:00
1,11:00:00
2,11:20:00
3,11:40:00
1,12:00:00
2,12:20:00
3,12:40:00
1,13:00:00
2,13:20:00
3,13:40:00
1,14:00:00
2,14:20:00
05,14:36:00
3,14:49:00
06,14:59:00
1,15:09:00
04,15:19:00
2,15:29:00
05,15:39:00
07,15:49:00
3,15:59:00
06,16:09:00
1,16:19:00
04,16:29:00
2,16:39:00
05,16:49:00
07,16:59:00
3,17:09:00
06,17:19:00
1,17:29:00
04,17:39:00
2,17:49:00
05,17:59:00
07,18:09:00
3,18:21:00
1,18:33:00
04,18:45:00
2,18:57:00
05,19:11:00
3,19:26:00
1,19:41:00
04,20:01:00
2,20:20:00
3,20:40:00
1,21:00:00
2,21:20:00
3,21:40:00
1,22:00:00
2,22:20:00
3,22:45:00
