brygada,czas
3,05:08:00
5,05:23:00
6,05:38:00
8,05:53:00
10,06:08:00
12,06:23:00
13,06:33:00
14,06:43:00
15,06:53:00
16,07:04:00
17,07:14:00
2,07:24:00
3,07:34:00
4,07:45:00
5,07:55:00
6,08:05:00
7,08:15:00
8,08:25:00
9,08:35:00
10,08:45:00
11,08:55:00
12,09:04:00
13,09:14:00
14,09:24:00
15,09:34:00
737,09:44:00
16,09:54:00
17,10:04:00
431,10:14:00
2,10:24:00
3,10:34:00
4,10:44:00
5,10:54:00
6,11:04:00
7,11:14:00
8,11:24:00
9,11:34:00
10,11:44:00
11,11:54:00
12,12:04:00
13,12:14:00
14,12:24:00
15,12:34:00
16,12:44:00
17,12:54:00
431,13:04:00
2,13:14:00
3,13:24:00
4,13:34:00
5,13:44:00
6,13:54:00
7,14:04:00
8,14:14:00
9,14:24:00
10,14:34:00
11,14:44:00
12,14:54:00
13,15:05:00
14,15:15:00
15,15:25:00
16,15:35:00
17,15:45:00
431,15:55:00
2,16:05:00
3,16:15:00
4,16:25:00
5,16:35:00
6,16:45:00
7,16:55:00
8,17:05:00
9,17:15:00
10,17:25:00
11,17:35:00
12,17:45:00
13,17:55:00
14,18:05:00
15,18:15:00
16,18:25:00
17,18:35:00
431,18:45:00
2,18:55:00
433,19:04:00
3,19:14:00
4,19:24:00
5,19:34:00
6,19:44:00
7,19:54:00
8,20:04:00
9,20:14:00
10,20:24:00
11,20:34:00
12,20:44:00
13,20:54:00
14,21:04:00
15,21:13:00
16,21:23:00
17,21:33:00
431,21:43:00
433,21:53:00
4,22:08:00
6,22:23:00
7,22:38:00
10,22:53:00
11,23:08:00
14,23:38:00
