brygada,czas
010,05:08:00
8,05:38:00
1,05:54:00
454,06:10:00
3,06:25:00
09,06:40:00
5,07:00:00
6,07:20:00
010,07:41:00
7,07:56:00
8,08:11:00
1,08:26:00
2,08:41:00
3,09:01:00
4,09:21:00
5,09:40:00
6,10:00:00
7,10:20:00
8,10:40:00
1,11:00:00
2,11:20:00
3,11:40:00
4,12:00:00
5,12:20:00
6,12:40:00
7,13:00:00
8,13:21:00
1,13:42:00
2,14:02:00
3,14:22:00
4,14:42:00
09,14:57:00
5,15:12:00
6,15:26:00
7,15:41:00
010,15:56:00
8,16:11:00
1,16:26:00
2,16:41:00
3,16:56:00
4,17:11:00
09,17:26:00
5,17:41:00
6,17:56:00
7,18:11:00
010,18:26:00
8,18:41:00
1,19:01:00
2,19:21:00
3,19:41:00
4,20:01:00
5,20:20:00
6,20:40:00
7,21:00:00
8,21:18:00
1,21:39:00
227,22:08:00
4,22:38:00
6,23:08:00
7,23:38:00
