brygada,czas
4,05:20:00
7,05:56:00
8,06:29:00
2,06:44:00
1,06:59:00
4,07:14:00
3,07:29:00
010,07:44:00
5,07:59:00
6,08:14:00
7,08:29:00
8,08:44:00
9,08:59:00
2,09:15:00
1,09:30:00
4,09:45:00
3,10:00:00
6,10:15:00
5,10:30:00
7,10:45:00
9,11:00:00
8,11:15:00
1,11:30:00
2,11:45:00
3,12:00:00
4,12:15:00
5,12:30:00
6,12:45:00
7,13:00:00
8,13:15:00
9,13:30:00
2,13:45:00
1,14:00:00
4,14:15:00
3,14:30:00
6,14:45:00
5,15:00:00
7,15:15:00
9,15:30:00
8,15:45:00
1,16:00:00
2,16:15:00
3,16:30:00
4,16:45:00
5,17:00:00
6,17:15:00
7,17:30:00
8,17:45:00
9,18:00:00
2,18:15:00
1,18:30:00
4,18:45:00
3,19:00:00
5,19:15:00
6,19:30:00
7,19:45:00
8,20:00:00
9,20:15:00
1,20:30:00
2,20:45:00
4,21:00:00
3,21:20:00
211,21:40:00
8,22:00:00
2,22:20:00
4,22:50:00
