brygada,czas
42,05:19:00
44,06:17:00
41,07:17:00
43,08:21:00
45,09:17:00
42,10:17:00
41,11:17:00
44,12:19:00
45,13:17:00
43,14:16:00
41,15:18:00
42,16:18:00
45,17:23:00
44,18:13:00
41,19:18:00
43,20:29:00
42,21:17:00
44,22:17:00
41,23:17:00
45,24:21:00
