brygada,czas
591,04:10:00
7,04:40:00
1,04:53:00
3,05:10:00
4,05:25:00
5,05:40:00
7,05:54:00
1,06:09:00
2,06:19:00
3,06:29:00
09,06:39:00
4,06:49:00
5,06:59:00
010,07:08:00
6,07:17:00
7,07:26:00
1,07:35:00
2,07:45:00
3,07:55:00
09,08:05:00
4,08:15:00
5,08:28:00
6,08:43:00
7,08:58:00
1,09:13:00
2,09:28:00
3,09:43:00
4,09:58:00
5,10:13:00
6,10:28:00
7,10:43:00
1,10:58:00
2,11:13:00
3,11:28:00
4,11:43:00
5,11:58:00
6,12:13:00
7,12:28:00
1,12:43:00
2,12:58:00
3,13:13:00
4,13:28:00
5,13:43:00
6,13:58:00
7,14:13:00
1,14:28:00
2,14:43:00
3,14:58:00
4,15:13:00
5,15:28:00
6,15:38:00
7,15:48:00
1,15:58:00
08,16:08:00
2,16:18:00
3,16:28:00
09,16:38:00
4,16:48:00
010,16:58:00
5,17:08:00
6,17:18:00
7,17:28:00
1,17:43:00
2,17:58:00
3,18:13:00
4,18:29:00
5,18:46:00
6,19:02:00
7,19:17:00
1,19:32:00
2,19:47:00
3,20:02:00
4,20:17:00
5,20:32:00
6,20:47:00
7,21:02:00
1,21:17:00
2,21:32:00
3,21:47:00
5,22:10:00
6,22:40:00
