brygada,czas
1,04:31:00
3,04:55:00
010,05:15:00
5,05:30:00
6,05:45:00
7,06:00:00
011,06:15:00
9,06:27:00
1,06:39:00
2,06:51:00
3,07:03:00
4,07:15:00
010,07:26:00
5,07:38:00
6,07:50:00
7,08:02:00
8,08:14:00
011,08:27:00
9,08:42:00
1,08:57:00
2,09:12:00
3,09:27:00
4,09:42:00
5,09:57:00
6,10:12:00
7,10:27:00
8,10:42:00
9,10:57:00
1,11:12:00
2,11:27:00
3,11:42:00
4,11:57:00
5,12:12:00
6,12:27:00
7,12:42:00
8,12:57:00
9,13:12:00
1,13:27:00
2,13:42:00
3,13:57:00
4,14:12:00
5,14:25:00
011,14:37:00
6,14:49:00
7,15:01:00
8,15:13:00
9,15:25:00
1,15:37:00
010,15:49:00
2,16:01:00
3,16:13:00
4,16:25:00
5,16:37:00
011,16:49:00
6,17:01:00
7,17:13:00
8,17:25:00
9,17:37:00
1,17:49:00
010,18:01:00
2,18:13:00
3,18:28:00
4,18:43:00
5,18:58:00
011,19:13:00
6,19:28:00
7,19:43:00
9,19:58:00
1,20:13:00
010,20:28:00
2,20:43:00
3,20:58:00
4,21:12:00
5,21:31:00
6,21:51:00
7,22:11:00
1,22:31:00
2,23:01:00
