brygada,czas
591,04:45:00
591,05:05:00
591,05:25:00
591,05:45:00
06,06:00:00
591,06:15:00
06,06:30:00
591,06:45:00
06,07:00:00
03,07:15:00
06,07:30:00
591,07:45:00
06,08:00:00
591,08:15:00
06,08:30:00
591,08:45:00
2,09:00:00
591,09:15:00
2,09:30:00
591,09:45:00
2,10:00:00
591,10:15:00
2,10:30:00
591,10:45:00
2,11:00:00
591,11:15:00
2,11:30:00
591,11:45:00
2,12:00:00
591,12:15:00
2,12:30:00
591,12:45:00
05,13:00:00
591,13:15:00
05,13:30:00
2,13:40:00
06,13:50:00
2,14:00:00
06,14:10:00
05,14:20:00
2,14:30:00
06,14:40:00
05,14:50:00
2,15:00:00
03,15:08:00
05,15:15:00
2,15:23:00
06,15:30:00
03,15:38:00
05,15:45:00
2,15:53:00
06,16:00:00
03,16:08:00
05,16:15:00
2,16:23:00
06,16:30:00
03,16:38:00
05,16:45:00
2,16:53:00
06,17:00:00
03,17:08:00
05,17:15:00
2,17:23:00
06,17:30:00
03,17:38:00
05,17:45:00
2,17:53:00
06,18:00:00
03,18:08:00
05,18:15:00
2,18:23:00
06,18:30:00
05,18:40:00
2,18:50:00
06,19:00:00
05,19:10:00
2,19:20:00
06,19:30:00
591,19:40:00
2,19:50:00
04,20:00:00
591,20:10:00
2,20:20:00
04,20:30:00
591,20:40:00
2,20:50:00
04,21:00:00
591,21:10:00
04,21:20:00
591,21:30:00
2,21:45:00
2,22:00:00
2,22:15:00
591,22:30:00
2,22:45:00
591,23:00:00
2,23:15:00
2,23:35:00
2,23:55:00
