brygada,czas
2,05:14:00
04,05:33:00
3,05:52:00
1,06:12:00
2,06:33:00
04,06:53:00
3,07:15:00
1,07:34:00
2,07:54:00
04,08:14:00
3,08:34:00
1,08:58:00
2,09:28:00
3,09:58:00
1,10:28:00
2,10:58:00
3,11:28:00
1,11:58:00
2,12:28:00
3,12:58:00
1,13:28:00
2,13:58:00
3,14:28:00
1,14:56:00
04,15:18:00
2,15:40:00
3,16:01:00
1,16:21:00
04,16:41:00
2,17:01:00
3,17:21:00
1,17:41:00
04,18:01:00
2,18:21:00
3,18:41:00
1,19:03:00
2,19:30:00
3,19:58:00
1,20:28:00
2,20:58:00
3,21:31:00
1,22:05:00
2,22:35:00
3,23:05:00
