brygada,czas
1,05:22:00
5,05:52:00
010,06:13:00
6,06:30:00
7,06:46:00
012,07:01:00
8,07:16:00
9,07:31:00
011,07:44:00
1,08:00:00
2,08:15:00
3,08:30:00
4,08:45:00
5,09:01:00
010,09:18:00
6,09:38:00
7,09:58:00
8,10:18:00
9,10:38:00
1,10:58:00
2,11:18:00
3,11:38:00
4,11:58:00
5,12:18:00
6,12:38:00
7,12:58:00
8,13:18:00
9,13:38:00
1,13:57:00
2,14:12:00
012,14:27:00
3,14:42:00
4,14:57:00
5,15:12:00
011,15:29:00
6,15:45:00
7,16:00:00
8,16:15:00
010,16:30:00
9,16:45:00
1,17:00:00
2,17:15:00
012,17:30:00
3,17:45:00
4,18:00:00
5,18:15:00
011,18:30:00
6,18:45:00
7,19:03:00
8,19:20:00
010,19:39:00
9,19:59:00
1,20:19:00
2,20:39:00
3,20:59:00
4,21:22:00
6,21:52:00
8,22:22:00
9,22:52:00
2,23:22:00
3,23:52:00
