brygada,czas
07,04:13:00
06,04:43:00
1,05:03:00
3,05:23:00
07,05:43:00
4,06:05:00
06,06:19:00
5,06:34:00
1,06:49:00
2,07:04:00
3,07:19:00
07,07:33:00
4,07:48:00
06,08:03:00
5,08:23:00
1,08:44:00
2,09:04:00
3,09:24:00
4,09:44:00
06,10:04:00
5,10:24:00
1,10:44:00
2,11:04:00
3,11:24:00
4,11:44:00
5,12:04:00
1,12:24:00
2,12:44:00
3,13:04:00
4,13:24:00
5,13:44:00
06,14:04:00
1,14:19:00
07,14:34:00
2,14:49:00
3,15:03:00
4,15:18:00
5,15:33:00
06,15:48:00
1,16:03:00
07,16:18:00
2,16:33:00
3,16:48:00
4,17:03:00
5,17:18:00
06,17:33:00
1,17:48:00
07,18:04:00
2,18:24:00
3,18:44:00
4,19:04:00
5,19:24:00
1,19:44:00
07,20:04:00
2,20:24:00
3,20:44:00
4,21:04:00
5,21:23:00
1,21:43:00
2,22:13:00
4,22:43:00
1,23:13:00
