brygada,czas
05,05:03:00
2,05:23:00
1,05:43:00
06,05:58:00
4,06:13:00
05,06:28:00
1,06:43:00
2,06:58:00
4,07:13:00
06,07:28:00
1,07:43:00
05,07:58:00
2,08:13:00
3,08:28:00
4,08:48:00
05,08:58:00
1,09:08:00
2,09:28:00
3,09:48:00
4,10:08:00
1,10:28:00
2,10:48:00
3,11:08:00
4,11:28:00
1,11:48:00
2,12:08:00
3,12:28:00
4,12:48:00
1,13:08:00
2,13:28:00
06,13:43:00
3,13:58:00
4,14:13:00
05,14:28:00
1,14:43:00
2,14:58:00
06,15:13:00
3,15:28:00
4,15:43:00
05,15:58:00
1,16:13:00
2,16:28:00
06,16:43:00
3,16:58:00
4,17:13:00
05,17:28:00
1,17:43:00
2,17:58:00
06,18:13:00
3,18:28:00
4,18:43:00
05,18:58:00
1,19:13:00
2,19:28:00
06,19:43:00
3,19:58:00
4,20:13:00
05,20:28:00
1,20:43:00
06,20:58:00
212,21:13:00
3,21:28:00
05,21:47:00
212,22:07:00
1,22:17:00
3,22:37:00
212,23:07:00
3,23:37:00
