brygada,czas
1,07:31:00
1,08:03:00
2,09:01:00
2,09:33:00
1,11:31:00
1,12:03:00
2,13:00:00
2,13:33:00
1,14:30:00
1,15:03:00
2,15:50:00
2,16:23:00
1,17:31:00
1,17:53:00
