brygada,czas
5,05:11:00
8,05:41:00
012,06:01:00
9,06:12:00
10,06:22:00
1,06:34:00
2,06:47:00
3,06:59:00
4,07:11:00
5,07:21:00
011,07:31:00
6,07:42:00
7,07:52:00
8,08:03:00
012,08:15:00
9,08:27:00
10,08:39:00
013,08:51:00
1,09:03:00
2,09:15:00
3,09:27:00
4,09:38:00
5,09:51:00
011,10:06:00
6,10:21:00
7,10:36:00
8,10:50:00
9,11:02:00
10,11:17:00
1,11:32:00
2,11:47:00
3,12:02:00
4,12:17:00
5,12:32:00
6,12:47:00
7,13:02:00
8,13:17:00
9,13:32:00
10,13:47:00
1,14:02:00
2,14:17:00
012,14:32:00
3,14:47:00
4,15:02:00
5,15:17:00
6,15:33:00
7,15:50:00
8,16:05:00
9,16:20:00
10,16:35:00
1,16:50:00
2,17:05:00
012,17:20:00
3,17:35:00
4,17:50:00
5,18:05:00
6,18:20:00
7,18:35:00
8,18:49:00
9,19:04:00
10,19:19:00
1,19:33:00
2,19:46:00
012,20:01:00
3,20:16:00
4,20:31:00
5,20:46:00
6,21:01:00
7,21:15:00
8,21:29:00
206,21:46:00
1,22:06:00
208,22:26:00
205,22:46:00
3,23:11:00
6,23:41:00
