brygada,czas
07,04:57:00
06,05:27:00
1,05:57:00
3,06:17:00
07,06:37:00
4,06:52:00
06,07:07:00
5,07:22:00
1,07:37:00
2,07:52:00
3,08:07:00
07,08:22:00
4,08:37:00
06,08:57:00
5,09:17:00
1,09:37:00
2,09:57:00
3,10:17:00
4,10:37:00
06,10:57:00
5,11:17:00
1,11:37:00
2,11:57:00
3,12:17:00
4,12:37:00
5,12:57:00
1,13:17:00
2,13:37:00
3,13:57:00
4,14:17:00
5,14:37:00
06,14:52:00
1,15:07:00
07,15:22:00
2,15:37:00
3,15:52:00
4,16:07:00
5,16:22:00
06,16:37:00
1,16:52:00
07,17:07:00
2,17:22:00
3,17:37:00
4,17:52:00
5,18:07:00
06,18:22:00
1,18:37:00
07,18:57:00
2,19:17:00
3,19:37:00
4,19:57:00
5,20:17:00
1,20:37:00
07,20:57:00
2,21:17:00
3,21:37:00
4,21:57:00
5,22:12:00
1,22:27:00
2,22:57:00
4,23:27:00
