brygada,czas
9,04:49:00
8,04:58:00
13,05:08:00
15,05:19:00
14,05:29:00
026,05:38:00
019,05:48:00
3,05:58:00
4,06:06:00
020,06:09:00
5,06:12:00
021,06:18:00
7,06:24:00
022,06:30:00
9,06:37:00
8,06:44:00
023,06:48:00
11,06:51:00
10,06:55:00
13,06:58:00
12,07:04:00
15,07:10:00
14,07:16:00
17,07:22:00
026,07:26:00
16,07:30:00
1,07:34:00
019,07:38:00
18,07:42:00
3,07:46:00
4,07:50:00
2,07:54:00
020,07:58:00
5,08:02:00
6,08:06:00
021,08:10:00
7,08:14:00
8,08:18:00
022,08:22:00
9,08:26:00
10,08:30:00
023,08:34:00
11,08:38:00
12,08:42:00
13,08:46:00
024,08:50:00
14,08:54:00
15,08:58:00
025,09:02:00
16,09:05:00
17,09:09:00
026,09:13:00
18,09:17:00
1,09:20:00
019,09:23:00
2,09:26:00
3,09:31:00
4,09:37:00
5,09:43:00
6,09:49:00
7,09:55:00
8,10:01:00
9,10:07:00
10,10:13:00
11,10:19:00
12,10:25:00
13,10:31:00
14,10:37:00
15,10:43:00
16,10:49:00
17,10:55:00
18,11:01:00
1,11:07:00
2,11:13:00
3,11:19:00
4,11:25:00
5,11:31:00
6,11:37:00
7,11:43:00
8,11:49:00
9,11:55:00
10,12:01:00
11,12:07:00
12,12:13:00
13,12:19:00
14,12:25:00
15,12:31:00
16,12:37:00
17,12:43:00
18,12:49:00
1,12:55:00
2,13:01:00
3,13:07:00
4,13:13:00
5,13:19:00
6,13:25:00
7,13:31:00
8,13:37:00
9,13:43:00
10,13:49:00
11,13:55:00
12,14:01:00
13,14:08:00
14,14:14:00
15,14:21:00
16,14:28:00
17,14:34:00
026,14:37:00
18,14:40:00
1,14:46:00
2,14:52:00
3,14:58:00
020,15:01:00
4,15:04:00
5,15:10:00
6,15:14:00
7,15:18:00
021,15:22:00
8,15:26:00
9,15:30:00
022,15:34:00
10,15:38:00
11,15:42:00
023,15:46:00
12,15:50:00
14,15:54:00
13,15:58:00
024,16:02:00
16,16:06:00
15,16:10:00
025,16:14:00
18,16:18:00
17,16:22:00
026,16:26:00
2,16:30:00
1,16:34:00
019,16:38:00
4,16:42:00
3,16:46:00
020,16:50:00
7,16:54:00
5,16:58:00
6,17:02:00
9,17:06:00
021,17:10:00
8,17:14:00
11,17:18:00
022,17:22:00
10,17:26:00
14,17:30:00
023,17:34:00
12,17:38:00
16,17:42:00
13,17:46:00
024,17:50:00
18,17:54:00
15,17:58:00
025,18:02:00
2,18:05:00
17,18:09:00
026,18:13:00
4,18:17:00
1,18:21:00
019,18:24:00
7,18:26:00
3,18:31:00
020,18:37:00
5,18:43:00
6,18:49:00
021,18:55:00
8,19:01:00
022,19:07:00
10,19:13:00
023,19:19:00
12,19:25:00
13,19:31:00
024,19:37:00
025,19:43:00
2,19:49:00
17,19:55:00
4,20:01:00
019,20:07:00
7,20:12:00
3,20:18:00
020,20:24:00
5,20:29:00
021,20:39:00
8,20:48:00
10,20:58:00
12,21:08:00
024,21:18:00
025,21:28:00
2,21:38:00
4,21:48:00
7,21:58:00
3,22:08:00
020,22:18:00
021,22:28:00
8,22:38:00
10,22:48:00
024,23:09:00
025,23:29:00
7,23:49:00
