brygada,czas
08,04:51:00
09,05:21:00
06,05:50:00
2,06:05:00
07,06:20:00
3,06:35:00
4,06:50:00
08,07:05:00
5,07:20:00
09,07:37:00
1,07:53:00
06,08:08:00
2,08:23:00
07,08:38:00
3,08:53:00
4,09:23:00
5,09:52:00
1,10:22:00
2,10:52:00
3,11:22:00
4,11:52:00
5,12:22:00
1,12:52:00
2,13:22:00
3,13:52:00
4,14:22:00
010,14:39:00
5,14:50:00
09,15:06:00
1,15:21:00
2,15:36:00
08,15:54:00
3,16:10:00
07,16:25:00
4,16:40:00
010,16:55:00
5,17:10:00
09,17:25:00
1,17:40:00
06,17:55:00
2,18:10:00
08,18:25:00
3,18:40:00
07,18:54:00
4,19:09:00
010,19:24:00
5,19:37:00
09,19:51:00
1,20:11:00
2,20:31:00
08,20:51:00
3,21:21:00
4,21:50:00
5,22:20:00
1,22:50:00
3,23:20:00
4,23:50:00
5,24:20:00
