brygada,czas
013,05:20:00
4,05:27:00
014,05:47:00
7,06:07:00
015,06:27:00
10,06:47:00
11,06:59:00
12,07:06:00
1,07:13:00
2,07:25:00
3,07:33:00
013,07:42:00
4,07:50:00
5,07:58:00
014,08:06:00
6,08:14:00
7,08:22:00
8,08:30:00
015,08:38:00
9,08:46:00
10,08:54:00
016,09:02:00
11,09:10:00
12,09:18:00
1,09:26:00
2,09:37:00
3,09:48:00
4,10:00:00
5,10:12:00
6,10:24:00
7,10:36:00
8,10:48:00
9,11:00:00
10,11:12:00
11,11:24:00
12,11:36:00
1,11:48:00
2,12:00:00
3,12:12:00
4,12:24:00
5,12:36:00
6,12:48:00
7,13:00:00
8,13:12:00
9,13:24:00
10,13:36:00
11,13:48:00
12,14:00:00
1,14:12:00
2,14:24:00
3,14:36:00
4,14:49:00
5,15:01:00
6,15:13:00
013,15:18:00
7,15:25:00
8,15:34:00
9,15:42:00
014,15:50:00
10,15:58:00
11,16:06:00
12,16:14:00
1,16:22:00
2,16:30:00
015,16:38:00
3,16:46:00
4,16:54:00
016,17:02:00
5,17:10:00
6,17:18:00
013,17:26:00
7,17:34:00
8,17:42:00
9,17:50:00
014,17:58:00
10,18:06:00
11,18:14:00
12,18:22:00
1,18:30:00
2,18:38:00
015,18:48:00
3,19:00:00
016,19:12:00
5,19:24:00
013,19:36:00
7,19:48:00
8,20:00:00
014,20:11:00
10,20:23:00
12,20:34:00
1,20:47:00
015,21:07:00
3,21:18:00
016,21:27:00
5,21:47:00
7,22:07:00
014,22:27:00
12,22:47:00
1,23:08:00
015,23:29:00
016,23:49:00
