brygada,czas
06,04:16:00
1,04:46:00
2,05:06:00
3,05:26:00
4,05:44:00
5,05:59:00
06,06:19:00
1,06:39:00
2,06:59:00
3,07:19:00
4,07:39:00
5,07:59:00
06,08:21:00
1,08:51:00
2,09:21:00
3,09:51:00
4,10:21:00
5,10:51:00
1,11:21:00
2,11:51:00
3,12:21:00
4,12:51:00
5,13:21:00
1,13:51:00
2,14:21:00
3,14:51:00
4,15:11:00
5,15:31:00
06,15:51:00
1,16:11:00
2,16:31:00
3,16:51:00
07,17:11:00
4,17:31:00
5,17:51:00
06,18:11:00
1,18:31:00
2,18:51:00
3,19:22:00
4,19:52:00
5,20:23:00
1,20:53:00
2,21:23:00
3,21:53:00
4,22:23:00
5,22:53:00
1,23:17:00
2,23:37:00
3,24:02:00
