brygada,czas
1,04:48:00
2,05:18:00
3,05:48:00
1,06:08:00
2,06:28:00
3,06:48:00
1,07:08:00
2,07:28:00
3,07:53:00
1,08:21:00
2,08:53:00
3,09:23:00
1,09:53:00
2,10:23:00
3,10:53:00
1,11:23:00
2,11:53:00
3,12:23:00
1,12:53:00
2,13:11:00
3,13:31:00
04,13:51:00
1,14:11:00
2,14:30:00
3,14:50:00
04,15:10:00
1,15:30:00
2,15:50:00
3,16:10:00
04,16:30:00
1,16:50:00
2,17:10:00
3,17:30:00
04,17:50:00
1,18:16:00
2,18:46:00
1,19:18:00
2,19:48:00
1,20:18:00
2,20:48:00
1,21:18:00
2,21:48:00
1,22:18:00
2,22:48:00
