brygada,czas
4,04:30:00
1,05:00:00
06,05:30:00
4,05:58:00
05,06:19:00
1,06:38:00
2,06:52:00
06,07:09:00
3,07:26:00
4,07:44:00
05,08:04:00
1,08:24:00
2,08:42:00
06,09:03:00
3,09:22:00
4,09:40:00
1,10:10:00
2,10:40:00
3,11:10:00
4,11:40:00
1,12:10:00
2,12:40:00
3,13:10:00
4,13:40:00
1,14:10:00
05,14:31:00
2,14:50:00
3,15:10:00
4,15:32:00
06,15:52:00
1,16:12:00
05,16:32:00
2,16:52:00
3,17:12:00
4,17:32:00
06,17:52:00
1,18:12:00
05,18:32:00
2,18:52:00
3,19:12:00
4,19:30:00
06,19:50:00
1,20:10:00
05,20:33:00
2,21:02:00
4,21:30:00
1,22:00:00
2,22:30:00
4,23:00:00
1,23:30:00
2,24:00:00
