brygada,czas
03,04:48:00
1,05:08:00
03,05:28:00
1,05:45:00
03,06:00:00
1,06:15:00
03,06:30:00
472,06:40:00
1,06:50:00
03,07:00:00
472,07:10:00
1,07:20:00
03,07:30:00
472,07:40:00
1,07:50:00
03,08:00:00
472,08:10:00
1,08:20:00
03,08:30:00
472,08:40:00
1,08:50:00
03,09:00:00
472,09:10:00
1,09:28:00
472,09:48:00
1,10:08:00
472,10:28:00
1,10:48:00
472,11:08:00
1,11:28:00
472,11:48:00
1,12:08:00
472,12:28:00
1,12:48:00
472,13:08:00
1,13:28:00
472,13:48:00
1,14:08:00
472,14:28:00
1,14:45:00
472,15:00:00
1,15:15:00
472,15:30:00
1,15:45:00
472,16:00:00
1,16:15:00
472,16:30:00
1,16:45:00
472,17:00:00
1,17:15:00
472,17:30:00
1,17:45:00
472,18:00:00
1,18:15:00
472,18:30:00
1,18:48:00
472,19:08:00
1,19:28:00
472,19:48:00
1,20:08:00
472,20:28:00
1,20:48:00
472,21:08:00
1,21:28:00
472,21:48:00
1,22:18:00
472,22:48:00
472,23:18:00
472,23:48:00
