brygada,czas
2,04:23:00
1,04:32:00
2,05:02:00
3,05:08:00
3,05:32:00
1,05:38:00
04,06:02:00
2,06:08:00
1,06:28:00
3,06:28:00
2,06:48:00
04,06:57:00
1,06:58:00
3,07:17:00
2,07:18:00
04,07:37:00
1,07:38:00
3,07:57:00
2,07:58:00
04,08:17:00
1,08:18:00
2,08:38:00
3,08:38:00
04,08:58:00
1,09:00:00
3,09:23:00
2,09:30:00
04,09:53:00
1,10:00:00
3,10:23:00
2,10:30:00
1,10:53:00
3,11:00:00
2,11:23:00
1,11:30:00
3,11:53:00
2,12:00:00
1,12:23:00
3,12:30:00
2,12:53:00
1,13:00:00
3,13:23:00
2,13:30:00
1,13:53:00
3,14:00:00
2,14:23:00
1,14:30:00
3,14:53:00
2,14:58:00
04,15:18:00
1,15:18:00
2,15:38:00
3,15:38:00
04,15:58:00
1,15:58:00
2,16:18:00
3,16:18:00
04,16:38:00
1,16:38:00
2,16:58:00
3,16:58:00
04,17:18:00
1,17:18:00
2,17:38:00
3,17:38:00
04,17:58:00
1,17:58:00
2,18:18:00
3,18:18:00
04,18:38:00
1,18:38:00
3,18:58:00
2,19:00:00
04,19:23:00
1,19:30:00
3,19:53:00
2,20:00:00
04,20:23:00
1,20:30:00
3,20:53:00
2,21:00:00
1,21:23:00
3,21:29:00
2,21:53:00
1,21:59:00
3,22:23:00
2,22:38:00
1,22:44:00
2,23:23:00
