brygada,czas
09,04:40:00
06,05:10:00
1,05:33:00
07,05:48:00
3,06:03:00
08,06:19:00
4,06:34:00
09,06:48:00
5,07:04:00
06,07:20:00
1,07:35:00
2,07:50:00
07,08:05:00
3,08:21:00
08,08:36:00
4,08:51:00
09,09:07:00
5,09:23:00
1,09:41:00
2,10:10:00
3,10:40:00
4,11:10:00
5,11:40:00
1,12:10:00
2,12:40:00
3,13:10:00
4,13:40:00
5,14:00:00
1,14:20:00
09,14:40:00
2,15:00:00
07,15:19:00
3,15:34:00
4,15:49:00
08,16:04:00
5,16:19:00
1,16:34:00
06,16:49:00
09,17:04:00
2,17:19:00
07,17:34:00
3,17:49:00
4,18:04:00
08,18:19:00
5,18:34:00
1,18:49:00
06,19:04:00
09,19:22:00
2,19:42:00
3,20:02:00
4,20:22:00
5,20:42:00
1,21:10:00
09,21:40:00
2,22:10:00
4,22:40:00
5,23:10:00
1,23:40:00
2,24:10:00
