brygada,czas
016,04:47:00
7,05:06:00
034,05:16:00
017,05:25:00
9,05:31:00
037,05:36:00
018,05:46:00
035,05:56:00
11,06:01:00
019,06:06:00
26,06:13:00
13,06:20:00
27,06:26:00
020,06:33:00
032,06:40:00
1,06:46:00
033,06:52:00
015,06:58:00
28,07:03:00
3,07:08:00
034,07:12:00
4,07:16:00
29,07:20:00
016,07:24:00
036,07:28:00
5,07:32:00
21,07:36:00
6,07:40:00
037,07:44:00
7,07:48:00
22,07:52:00
8,07:56:00
035,08:00:00
017,08:04:00
23,08:08:00
9,08:12:00
24,08:16:00
10,08:20:00
031,08:24:00
018,08:28:00
25,08:32:00
11,08:36:00
26,08:40:00
019,08:44:00
033,08:48:00
12,08:52:00
27,08:56:00
13,09:00:00
28,09:04:00
020,09:08:00
032,09:11:00
14,09:16:00
29,09:19:00
1,09:23:00
30,09:28:00
2,09:33:00
21,09:39:00
3,09:45:00
22,09:51:00
036,09:53:00
4,09:57:00
23,10:03:00
5,10:09:00
24,10:15:00
6,10:21:00
25,10:27:00
7,10:33:00
26,10:39:00
8,10:45:00
27,10:51:00
9,10:57:00
28,11:03:00
10,11:09:00
29,11:15:00
11,11:21:00
30,11:27:00
12,11:33:00
21,11:39:00
13,11:45:00
22,11:51:00
14,11:57:00
23,12:03:00
1,12:09:00
24,12:15:00
2,12:21:00
25,12:27:00
3,12:33:00
26,12:39:00
4,12:45:00
27,12:51:00
5,12:57:00
28,13:03:00
6,13:09:00
29,13:15:00
7,13:21:00
30,13:27:00
8,13:33:00
21,13:39:00
9,13:45:00
22,13:51:00
017,13:54:00
10,13:57:00
23,14:03:00
11,14:09:00
24,14:16:00
12,14:21:00
25,14:28:00
13,14:33:00
034,14:36:00
26,14:40:00
14,14:45:00
27,14:52:00
1,14:58:00
28,15:03:00
2,15:08:00
29,15:12:00
3,15:16:00
30,15:20:00
4,15:24:00
037,15:28:00
015,15:32:00
031,15:36:00
5,15:40:00
032,15:44:00
6,15:48:00
033,15:52:00
016,15:56:00
23,16:00:00
7,16:04:00
21,16:08:00
8,16:12:00
24,16:16:00
9,16:20:00
22,16:24:00
017,16:28:00
034,16:32:00
10,16:36:00
036,16:40:00
018,16:44:00
27,16:48:00
11,16:52:00
25,16:56:00
12,17:00:00
28,17:04:00
019,17:08:00
26,17:12:00
13,17:16:00
30,17:20:00
14,17:24:00
035,17:28:00
020,17:32:00
031,17:36:00
1,17:40:00
29,17:44:00
2,17:48:00
033,17:52:00
3,17:56:00
037,18:00:00
4,18:04:00
21,18:07:00
015,18:12:00
032,18:16:00
5,18:22:00
6,18:25:00
22,18:27:00
036,18:31:00
016,18:34:00
23,18:40:00
7,18:45:00
25,18:51:00
9,18:57:00
24,19:04:00
017,19:09:00
26,19:15:00
018,19:21:00
27,19:25:00
035,19:27:00
11,19:33:00
12,19:38:00
29,19:41:00
019,19:45:00
30,19:48:00
033,19:51:00
13,19:58:00
21,20:02:00
14,20:08:00
032,20:14:00
1,20:20:00
22,20:26:00
2,20:32:00
23,20:38:00
25,20:42:00
4,20:46:00
24,20:56:00
5,21:06:00
26,21:16:00
7,21:26:00
035,21:36:00
9,21:46:00
033,21:56:00
017,22:06:00
018,22:12:00
032,22:16:00
11,22:26:00
24,22:36:00
13,22:46:00
1,23:07:00
2,23:27:00
5,23:48:00
