brygada,czas
2,05:08:00
3,05:38:00
1,06:09:00
2,06:39:00
05,06:54:00
3,07:10:00
04,07:25:00
1,07:41:00
05,07:58:00
2,08:11:00
04,08:26:00
3,08:41:00
1,09:10:00
2,09:40:00
3,10:10:00
1,10:40:00
2,11:10:00
3,11:40:00
1,12:13:00
2,12:40:00
3,13:13:00
1,13:40:00
2,14:13:00
3,14:40:00
1,15:13:00
05,15:26:00
2,15:41:00
04,15:58:00
3,16:11:00
05,16:26:00
1,16:41:00
04,16:56:00
2,17:11:00
05,17:26:00
3,17:41:00
04,17:56:00
1,18:11:00
05,18:26:00
2,18:41:00
04,18:56:00
3,19:09:00
05,19:24:00
1,19:39:00
2,20:09:00
3,20:39:00
1,21:08:00
2,21:38:00
3,22:08:00
1,22:38:00
2,23:08:00
3,23:38:00
3,24:08:00
3,25:08:00
