brygada,czas
1,05:16:00
2,05:46:00
1,06:18:00
2,06:44:00
1,07:05:00
03,07:26:00
2,07:47:00
1,08:07:00
03,08:29:00
2,08:55:00
1,09:24:00
2,09:54:00
1,10:24:00
2,10:54:00
1,11:24:00
2,11:54:00
1,12:24:00
2,12:54:00
1,13:24:00
2,13:48:00
03,14:07:00
1,14:27:00
2,14:47:00
03,15:07:00
1,15:26:00
2,15:46:00
03,16:06:00
1,16:26:00
2,16:46:00
03,17:06:00
1,17:26:00
2,17:46:00
03,18:06:00
1,18:26:00
2,18:49:00
1,19:17:00
2,19:48:00
1,20:19:00
2,20:49:00
1,21:17:00
2,21:47:00
1,22:16:00
2,22:46:00
1,23:16:00
2,23:46:00
