brygada,czas
41,04:24:00
43,05:21:00
45,06:21:00
42,07:24:00
41,08:24:00
44,09:24:00
45,10:24:00
43,11:24:00
41,12:23:00
42,13:24:00
45,14:24:00
44,15:24:00
41,16:25:00
43,17:24:00
42,18:24:00
44,19:24:00
41,20:12:00
45,21:24:00
42,22:24:00
44,23:26:00
