brygada,czas
1,04:33:00
2,05:03:00
3,05:20:00
460,05:30:00
5,05:40:00
461,05:50:00
010,05:55:00
08,06:00:00
09,06:10:00
012,06:15:00
2,06:20:00
1,06:30:00
010,06:35:00
460,06:41:00
6,06:51:00
012,06:56:00
3,07:01:00
461,07:11:00
010,07:17:00
08,07:22:00
5,07:32:00
011,07:37:00
2,07:42:00
09,07:52:00
010,07:56:00
460,08:02:00
1,08:12:00
011,08:17:00
3,08:22:00
6,08:32:00
012,08:37:00
08,08:42:00
5,08:52:00
011,08:57:00
461,09:02:00
09,09:13:00
012,09:17:00
2,09:27:00
010,09:32:00
1,09:42:00
011,09:47:00
460,09:57:00
012,10:02:00
6,10:12:00
3,10:27:00
461,10:42:00
5,10:57:00
1,11:12:00
2,11:27:00
6,11:42:00
460,11:57:00
461,12:12:00
3,12:27:00
1,12:42:00
5,12:57:00
6,13:12:00
2,13:27:00
461,13:42:00
460,13:57:00
1,14:12:00
3,14:27:00
6,14:41:00
5,14:55:00
461,15:05:00
460,15:16:00
2,15:26:00
1,15:36:00
3,15:46:00
08,15:56:00
6,16:06:00
5,16:16:00
09,16:26:00
460,16:36:00
2,16:46:00
461,16:56:00
011,17:01:00
3,17:06:00
08,17:16:00
1,17:26:00
5,17:36:00
09,17:46:00
6,17:56:00
2,18:06:00
461,18:16:00
460,18:26:00
3,18:36:00
08,18:46:00
011,18:56:00
5,19:06:00
09,19:15:00
1,19:25:00
2,19:35:00
461,19:45:00
6,19:58:00
3,20:12:00
460,20:27:00
5,20:42:00
011,20:57:00
461,21:12:00
2,21:28:00
3,21:48:00
460,22:08:00
461,22:33:00
2,23:03:00
