brygada,czas
1,04:33:00
3,04:52:00
4,05:07:00
5,05:22:00
1,05:37:00
2,05:52:00
3,06:07:00
4,06:22:00
5,06:37:00
6,06:47:00
1,06:57:00
2,07:07:00
431,07:17:00
3,07:30:00
4,07:45:00
5,08:00:00
6,08:15:00
1,08:30:00
2,08:45:00
3,09:00:00
4,09:15:00
5,09:30:00
6,09:45:00
1,10:00:00
2,10:15:00
3,10:30:00
4,10:45:00
5,11:00:00
6,11:15:00
1,11:30:00
2,11:45:00
3,12:00:00
4,12:15:00
5,12:30:00
6,12:45:00
1,13:00:00
2,13:15:00
3,13:30:00
4,13:45:00
5,14:00:00
6,14:15:00
1,14:30:00
2,14:45:00
3,15:00:00
4,15:15:00
5,15:30:00
6,15:45:00
1,16:00:00
2,16:15:00
3,16:30:00
4,16:45:00
5,17:00:00
6,17:15:00
1,17:30:00
2,17:45:00
3,18:00:00
4,18:15:00
5,18:30:00
6,18:45:00
1,19:00:00
2,19:15:00
3,19:30:00
4,19:45:00
5,20:00:00
6,20:15:00
1,20:30:00
2,20:45:00
3,21:00:00
4,21:15:00
5,21:30:00
6,21:45:00
1,22:04:00
2,22:19:00
3,22:34:00
6,23:03:00
2,23:33:00
6,24:06:00
