brygada,czas
1,04:36:00
3,05:06:00
5,05:36:00
7,06:06:00
9,06:23:00
1,06:38:00
2,06:53:00
3,07:08:00
4,07:23:00
5,07:38:00
6,07:53:00
7,08:08:00
8,08:23:00
9,08:38:00
1,08:53:00
2,09:08:00
3,09:23:00
4,09:38:00
5,09:53:00
6,10:08:00
7,10:23:00
8,10:38:00
9,10:53:00
1,11:08:00
2,11:23:00
3,11:38:00
4,11:53:00
5,12:08:00
6,12:23:00
7,12:38:00
8,12:53:00
9,13:08:00
1,13:23:00
2,13:38:00
3,13:53:00
4,14:08:00
5,14:23:00
6,14:38:00
7,14:53:00
8,15:07:00
9,15:22:00
1,15:37:00
2,15:52:00
3,16:06:00
4,16:21:00
5,16:36:00
010,16:51:00
6,17:06:00
7,17:21:00
8,17:36:00
9,17:51:00
1,18:07:00
2,18:22:00
3,18:37:00
4,18:52:00
5,19:08:00
010,19:23:00
6,19:38:00
7,19:53:00
8,20:08:00
9,20:23:00
2,20:38:00
4,20:53:00
5,21:11:00
010,21:31:00
7,21:51:00
8,22:11:00
2,22:36:00
4,23:06:00
7,23:36:00
