brygada,czas
494,04:52:00
495,05:22:00
2,05:49:00
3,06:06:00
5,06:21:00
6,06:35:00
010,06:47:00
7,06:57:00
8,07:08:00
1,07:18:00
09,07:28:00
2,07:38:00
3,07:50:00
493,08:01:00
5,08:14:00
6,08:26:00
010,08:39:00
7,08:51:00
8,09:03:00
1,09:15:00
09,09:27:00
2,09:39:00
3,09:51:00
493,10:06:00
5,10:21:00
6,10:36:00
7,10:51:00
8,11:06:00
1,11:21:00
2,11:36:00
3,11:51:00
493,12:06:00
5,12:21:00
6,12:36:00
7,12:51:00
8,13:06:00
1,13:21:00
2,13:36:00
3,13:51:00
493,14:06:00
5,14:21:00
6,14:35:00
7,14:47:00
8,14:59:00
1,15:11:00
2,15:23:00
09,15:35:00
3,15:47:00
493,15:59:00
010,16:11:00
5,16:23:00
6,16:35:00
7,16:47:00
8,16:59:00
1,17:11:00
2,17:23:00
09,17:35:00
3,17:47:00
493,17:59:00
010,18:11:00
5,18:24:00
6,18:37:00
7,18:51:00
8,19:06:00
1,19:21:00
2,19:36:00
3,19:51:00
493,20:06:00
5,20:21:00
6,20:35:00
7,20:49:00
8,21:04:00
1,21:19:00
2,21:34:00
3,21:49:00
493,22:04:00
6,22:22:00
8,22:52:00
2,23:22:00
