brygada,czas
2,04:47:00
07,05:04:00
08,05:17:00
2,05:27:00
05,05:37:00
3,05:47:00
07,05:57:00
4,06:08:00
08,06:18:00
2,06:28:00
05,06:38:00
3,06:44:00
06,06:50:00
07,06:56:00
4,07:02:00
1,07:08:00
08,07:14:00
2,07:20:00
05,07:26:00
3,07:32:00
06,07:38:00
07,07:44:00
4,07:51:00
1,07:59:00
08,08:06:00
2,08:14:00
05,08:21:00
3,08:31:00
06,08:40:00
4,08:53:00
1,09:08:00
2,09:23:00
3,09:38:00
4,09:53:00
1,10:08:00
2,10:23:00
3,10:38:00
4,10:53:00
1,11:08:00
2,11:23:00
3,11:38:00
4,11:53:00
1,12:08:00
2,12:23:00
3,12:38:00
4,12:53:00
1,13:08:00
2,13:23:00
3,13:38:00
4,13:53:00
1,14:08:00
2,14:23:00
3,14:34:00
06,14:44:00
4,14:54:00
1,15:04:00
2,15:14:00
05,15:24:00
3,15:32:00
06,15:39:00
07,15:46:00
4,15:54:00
1,16:02:00
2,16:09:00
08,16:16:00
05,16:24:00
3,16:32:00
06,16:39:00
07,16:46:00
4,16:54:00
1,17:02:00
2,17:09:00
08,17:16:00
05,17:24:00
3,17:39:00
4,17:54:00
1,18:09:00
2,18:24:00
3,18:39:00
4,18:54:00
1,19:09:00
2,19:24:00
3,19:39:00
4,19:54:00
1,20:09:00
2,20:24:00
3,20:39:00
4,20:54:00
1,21:09:00
2,21:28:00
3,21:48:00
4,22:08:00
1,22:28:00
3,22:48:00
460,23:17:00
461,23:47:00
