brygada,czas
02,05:01:00
04,05:21:00
01,05:41:00
02,06:01:00
04,06:19:00
01,06:34:00
02,06:49:00
03,07:04:00
04,07:19:00
01,07:34:00
02,07:49:00
03,08:04:00
04,08:19:00
01,08:34:00
02,08:49:00
03,09:04:00
04,09:24:00
01,13:59:00
02,14:19:00
03,14:39:00
01,14:59:00
02,15:19:00
03,15:34:00
04,15:49:00
01,16:04:00
02,16:19:00
03,16:34:00
04,16:49:00
01,17:04:00
02,17:19:00
03,17:34:00
04,17:49:00
01,18:04:00
02,18:19:00
