brygada,czas
018,04:03:00
6,04:23:00
019,04:33:00
020,04:41:00
10,05:03:00
023,05:18:00
024,05:29:00
025,05:35:00
026,05:41:00
1,05:47:00
017,05:53:00
2,05:59:00
027,06:05:00
018,06:10:00
3,06:16:00
4,06:21:00
028,06:26:00
5,06:31:00
6,06:36:00
7,06:42:00
019,06:47:00
020,06:52:00
8,06:57:00
021,07:02:00
9,07:07:00
022,07:12:00
10,07:17:00
11,07:22:00
12,07:27:00
13,07:32:00
023,07:37:00
14,07:42:00
024,07:48:00
15,07:53:00
025,08:00:00
026,08:05:00
16,08:10:00
1,08:15:00
017,08:20:00
2,08:27:00
027,08:34:00
018,08:41:00
3,08:48:00
4,08:55:00
028,09:03:00
5,09:09:00
6,09:16:00
7,09:23:00
019,09:31:00
020,09:39:00
8,09:46:00
021,09:54:00
9,10:01:00
10,10:09:00
11,10:17:00
12,10:24:00
13,10:32:00
14,10:39:00
15,10:48:00
025,10:58:00
16,11:08:00
1,11:18:00
2,11:28:00
3,11:38:00
4,11:48:00
5,11:58:00
6,12:08:00
7,12:18:00
8,12:28:00
9,12:38:00
10,12:48:00
11,12:58:00
12,13:08:00
13,13:18:00
14,13:28:00
15,13:38:00
16,13:48:00
1,13:57:00
2,14:05:00
3,14:13:00
024,14:21:00
4,14:29:00
5,14:37:00
6,14:45:00
018,14:53:00
7,15:01:00
8,15:08:00
9,15:16:00
019,15:24:00
10,15:32:00
11,15:40:00
12,15:48:00
020,15:56:00
13,16:04:00
021,16:11:00
14,16:19:00
022,16:27:00
15,16:34:00
16,16:41:00
1,16:48:00
027,16:55:00
2,17:02:00
3,17:10:00
024,17:18:00
4,17:26:00
5,17:34:00
6,17:42:00
018,17:50:00
7,17:58:00
8,18:06:00
9,18:14:00
019,18:22:00
10,18:30:00
11,18:38:00
12,18:46:00
020,18:54:00
13,19:02:00
021,19:10:00
14,19:18:00
022,19:26:00
15,19:34:00
16,19:42:00
1,19:50:00
027,19:58:00
3,20:07:00
4,20:17:00
5,20:28:00
7,20:40:00
8,20:50:00
9,21:01:00
11,21:11:00
12,21:21:00
13,21:33:00
14,21:48:00
15,22:03:00
1,22:18:00
3,22:33:00
4,22:48:00
5,23:03:00
7,23:18:00
9,23:33:00
12,23:48:00
14,24:03:00
