brygada,czas
1,04:44:00
2,05:24:00
1,05:54:00
2,06:30:00
1,07:18:00
2,07:53:00
1,08:48:00
2,09:48:00
1,10:48:00
2,11:48:00
1,12:48:00
2,13:49:00
1,14:49:00
2,15:45:00
1,16:25:00
2,17:12:00
1,17:50:00
2,18:49:00
1,19:48:00
2,20:48:00
1,21:47:00
2,22:47:00
