brygada,czas
1,04:55:00
3,05:25:00
4,05:40:00
5,05:55:00
7,06:11:00
8,06:26:00
2,06:41:00
1,06:56:00
4,07:11:00
3,07:26:00
6,07:42:00
5,07:57:00
8,08:12:00
7,08:27:00
1,08:42:00
2,08:57:00
3,09:11:00
4,09:26:00
5,09:41:00
6,09:56:00
7,10:11:00
8,10:26:00
2,10:41:00
1,10:56:00
4,11:11:00
3,11:26:00
6,11:41:00
5,11:56:00
8,12:11:00
7,12:26:00
1,12:41:00
2,12:56:00
3,13:11:00
4,13:26:00
5,13:41:00
6,13:56:00
7,14:11:00
8,14:26:00
2,14:41:00
1,14:56:00
4,15:11:00
3,15:26:00
6,15:41:00
5,15:56:00
8,16:11:00
7,16:26:00
1,16:41:00
2,16:56:00
3,17:11:00
4,17:26:00
5,17:41:00
6,17:56:00
7,18:11:00
8,18:26:00
2,18:41:00
1,18:56:00
4,19:11:00
3,19:26:00
6,19:41:00
5,19:56:00
8,20:11:00
7,20:26:00
1,20:41:00
4,20:56:00
3,21:10:00
6,21:25:00
5,21:40:00
7,21:55:00
4,22:25:00
3,22:55:00
6,23:25:00
