brygada,czas
1,04:41:00
018,04:56:00
019,05:06:00
6,05:16:00
020,05:26:00
021,05:36:00
8,05:46:00
9,05:56:00
022,06:06:00
11,06:14:00
12,06:20:00
023,06:26:00
024,06:33:00
15,06:39:00
025,06:45:00
16,06:51:00
026,06:57:00
1,07:03:00
017,07:08:00
2,07:13:00
018,07:18:00
3,07:24:00
4,07:30:00
5,07:36:00
019,07:41:00
6,07:47:00
020,07:52:00
7,07:57:00
021,08:02:00
8,08:07:00
9,08:12:00
022,08:17:00
10,08:22:00
11,08:27:00
12,08:33:00
023,08:39:00
13,08:45:00
024,08:51:00
14,08:57:00
15,09:03:00
16,09:13:00
1,09:24:00
017,09:29:00
2,09:39:00
3,09:49:00
4,09:59:00
5,10:09:00
6,10:19:00
7,10:29:00
8,10:39:00
9,10:49:00
10,10:59:00
11,11:09:00
12,11:19:00
13,11:29:00
14,11:39:00
15,11:49:00
16,11:59:00
1,12:09:00
2,12:19:00
3,12:29:00
4,12:39:00
5,12:49:00
6,12:59:00
7,13:09:00
8,13:19:00
9,13:29:00
10,13:39:00
11,13:49:00
12,13:59:00
13,14:09:00
14,14:19:00
15,14:27:00
16,14:35:00
1,14:42:00
2,14:50:00
018,14:57:00
3,15:05:00
4,15:12:00
5,15:20:00
020,15:28:00
6,15:36:00
7,15:43:00
8,15:51:00
9,15:58:00
023,16:06:00
10,16:13:00
11,16:21:00
12,16:28:00
13,16:36:00
14,16:43:00
15,16:51:00
16,16:58:00
714,17:06:00
1,17:13:00
2,17:21:00
018,17:28:00
3,17:36:00
4,17:43:00
5,17:51:00
020,17:58:00
6,18:06:00
7,18:13:00
8,18:21:00
9,18:28:00
023,18:36:00
10,18:43:00
11,18:51:00
12,18:58:00
13,19:05:00
14,19:12:00
15,19:19:00
16,19:27:00
714,19:33:00
1,19:43:00
2,19:53:00
018,20:03:00
3,20:13:00
4,20:23:00
5,20:33:00
7,20:42:00
8,20:52:00
023,21:02:00
10,21:11:00
11,21:26:00
12,21:41:00
16,21:56:00
2,22:11:00
3,22:26:00
4,22:41:00
7,22:56:00
8,23:11:00
10,23:26:00
11,23:41:00
