brygada,czas
1,05:30:00
2,06:00:00
3,06:32:00
1,06:54:00
2,07:14:00
3,07:36:00
1,07:56:00
2,08:16:00
3,08:41:00
1,09:08:00
2,09:38:00
3,10:08:00
1,10:38:00
2,11:08:00
3,11:38:00
1,12:08:00
2,12:38:00
3,13:08:00
1,13:38:00
2,13:56:00
3,14:16:00
04,14:36:00
1,14:56:00
2,15:15:00
3,15:35:00
04,15:55:00
1,16:15:00
2,16:35:00
3,16:55:00
04,17:15:00
1,17:35:00
2,17:55:00
3,18:15:00
04,18:35:00
1,19:01:00
2,19:31:00
1,20:03:00
2,20:33:00
1,21:02:00
2,21:31:00
1,22:01:00
2,22:30:00
1,23:00:00
2,23:30:00
